,0,1,2,3,4,5
213,1544583600.0,3337.02,3350.0,3344.85,3338.94,285.29788606
214,1544580000.0,3334.01,3352.27,3334.13,3344.85,326.45741772
215,1544576400.0,3325.58,3339.92,3336.21,3334.13,258.70145087
216,1544572800.0,3328.01,3350.27,3350.27,3336.44,507.29650468
217,1544569200.0,3337.91,3374.0,3364.88,3349.36,458.58955118
218,1544565600.0,3359.0,3378.9,3372.56,3364.88,275.5721901
219,1544562000.0,3345.7,3391.67,3345.71,3372.55,769.57657026
220,1544558400.0,3329.21,3345.71,3330.52,3345.71,520.85899054
221,1544554800.0,3326.0,3345.02,3345.02,3331.71,391.64016887
222,1544551200.0,3331.04,3351.19,3348.68,3345.02,806.72749052
223,1544547600.0,3325.0,3362.95,3334.7,3348.69,491.92416215
224,1544544000.0,3293.49,3339.0,3325.9,3334.7,707.32602045
225,1544540400.0,3321.1,3343.8,3328.61,3326.29,400.83193265
226,1544536800.0,3308.91,3348.52,3347.01,3327.99,740.81732896
227,1544533200.0,3328.41,3353.13,3337.29,3347.01,321.48981554
228,1544529600.0,3327.0,3347.02,3343.91,3334.85,257.33462035
229,1544526000.0,3326.91,3359.97,3339.18,3343.9,514.16582664
230,1544522400.0,3328.51,3397.21,3390.91,3339.21,821.2612336
231,1544518800.0,3388.0,3415.0,3405.8,3390.18,142.92064455
232,1544515200.0,3385.01,3407.99,3396.83,3405.8,177.44019561
233,1544511600.0,3372.08,3403.78,3403.78,3396.83,264.58750867
234,1544508000.0,3395.23,3424.92,3413.97,3403.78,368.21457609
235,1544504400.0,3390.44,3417.0,3390.45,3413.34,393.10869365
236,1544500800.0,3383.59,3419.0,3384.63,3390.44,607.19292758
237,1544497200.0,3378.0,3387.94,3384.98,3384.63,279.30814812
238,1544493600.0,3376.0,3389.0,3384.76,3384.99,354.73648737
239,1544490000.0,3371.0,3396.45,3393.69,3384.76,500.73387679
240,1544486400.0,3382.19,3410.15,3410.15,3393.7,524.62232097
0,1546214400.0,3813.07,3835.4,3829.0,3823.0,243.11007889
1,1546210800.0,3810.0,3844.26,3820.0,3829.0,503.85413597
2,1546207200.0,3810.02,3825.0,3820.0,3820.0,351.9668588
3,1546203600.0,3790.91,3859.57,3815.33,3820.0,652.56724755
4,1546200000.0,3784.28,3825.1,3804.01,3815.45,832.65172723
5,1546196400.0,3760.54,3831.71,3813.14,3804.01,1144.21892962
6,1546192800.0,3803.66,3819.99,3818.16,3813.61,216.81853053
7,1546189200.0,3802.46,3819.99,3804.63,3818.16,295.99400052
8,1546185600.0,3794.41,3808.59,3802.23,3804.63,300.8199137
9,1546182000.0,3792.44,3832.96,3809.86,3802.24,314.7959597
10,1546178400.0,3775.37,3811.0,3796.0,3810.38,159.94864425
11,1546174800.0,3789.02,3819.7,3801.14,3795.98,258.88183536
12,1546171200.0,3737.9,3863.06,3823.76,3801.13,416.45843483
13,1546167600.0,3819.71,3848.93,3845.0,3823.75,138.42647174
14,1546164000.0,3823.3,3845.0,3839.53,3845.0,116.98636439
15,1546160400.0,3776.99,3858.07,3797.27,3839.53,396.25772114
16,1546156800.0,3753.42,3804.18,3754.77,3797.27,249.69123886
17,1546153200.0,3752.0,3762.75,3757.78,3754.57,115.23151404
18,1546149600.0,3753.6,3766.4,3759.95,3758.0,118.71866302
19,1546146000.0,3749.0,3767.79,3767.6,3759.95,334.60477761
20,1546142400.0,3735.74,3767.6,3736.16,3767.59,174.93162295
21,1546138800.0,3733.6,3741.29,3739.24,3736.16,146.77407335
22,1546135200.0,3734.34,3745.0,3736.0,3739.25,239.44647624
23,1546131600.0,3722.11,3742.3,3727.0,3736.0,368.74996944
24,1546128000.0,3691.01,3758.0,3729.31,3727.05,877.04340452
25,1546124400.0,3706.0,3944.33,3896.0,3729.31,2317.59008506
26,1546120800.0,3892.21,3914.04,3909.83,3896.01,391.25285367
27,1546117200.0,3855.92,3931.76,3855.92,3909.83,911.76707039
28,1546113600.0,3840.02,3873.71,3840.03,3855.92,579.8951723
29,1546110000.0,3827.57,3841.96,3837.91,3840.03,230.44767701
30,1546106400.0,3825.0,3843.52,3843.08,3837.91,395.76102974
31,1546102800.0,3819.0,3845.43,3835.4,3843.08,391.20243393
32,1546099200.0,3813.13,3869.56,3869.56,3835.4,479.60647989
33,1546095600.0,3857.08,3882.19,3868.01,3869.56,355.01747839
34,1546092000.0,3852.17,3889.07,3880.44,3868.0,328.88246779
35,1546088400.0,3867.61,3889.32,3874.51,3880.44,142.39260285
36,1546084800.0,3853.08,3888.49,3865.24,3874.51,123.69934013
37,1546081200.0,3841.63,3880.1,3852.35,3865.24,189.31528102
38,1546077600.0,3840.04,3892.45,3892.45,3852.4,298.00168879
39,1546074000.0,3870.93,3937.67,3903.72,3892.45,269.42611523
40,1546070400.0,3894.81,3908.69,3908.69,3903.72,116.16344277
41,1546066800.0,3881.83,3918.17,3890.15,3908.69,316.89730526
42,1546063200.0,3875.0,3892.95,3880.18,3890.16,142.51229312
43,1546059600.0,3879.03,3890.27,3890.01,3880.2,284.03297821
44,1546056000.0,3869.0,3894.38,3886.45,3890.01,279.6025302
45,1546052400.0,3877.01,3894.06,3883.01,3886.45,205.95110773
46,1546048800.0,3872.0,3896.85,3896.3,3883.01,266.6352264
47,1546045200.0,3888.0,3909.61,3898.28,3896.33,328.45951378
48,1546041600.0,3887.58,3919.5,3887.58,3899.0,436.5061482
49,1546038000.0,3852.55,3890.0,3873.22,3888.06,424.64771123
50,1546034400.0,3873.22,3899.71,3891.87,3873.22,603.08603577
51,1546030800.0,3890.0,3925.0,3904.83,3891.85,838.87188049
52,1546027200.0,3871.01,3911.86,3884.71,3904.83,769.58475884
53,1546023600.0,3863.0,3971.58,3866.67,3884.71,2476.35375789
54,1546020000.0,3843.05,3869.99,3854.01,3866.18,1098.8506057
55,1546016400.0,3834.27,3868.4,3856.12,3854.01,890.07480768
56,1546012800.0,3824.65,3899.99,3824.65,3856.12,1829.09351109
57,1546009200.0,3612.13,3860.96,3613.02,3824.65,3437.80226752
58,1546005600.0,3605.0,3614.66,3609.29,3613.02,278.10426716
59,1546002000.0,3602.0,3615.0,3612.0,3610.19,322.86615162
60,1545998400.0,3603.79,3638.95,3638.74,3612.0,318.71100903
61,1545994800.0,3614.99,3638.74,3615.0,3638.74,297.94680787
62,1545991200.0,3610.34,3622.76,3622.76,3615.0,102.80917035
63,1545987600.0,3604.77,3633.46,3619.91,3622.76,385.03536209
64,1545984000.0,3600.01,3619.94,3604.72,3619.94,122.33282058
65,1545980400.0,3592.33,3616.0,3594.46,3604.71,378.28459182
66,1545976800.0,3576.12,3600.66,3596.93,3594.62,251.84648772
67,1545973200.0,3592.3,3603.45,3593.56,3596.93,214.28062945
68,1545969600.0,3590.0,3599.0,3598.25,3593.99,245.6874437
69,1545966000.0,3595.0,3607.99,3605.0,3597.5,277.28633309
70,1545962400.0,3592.18,3606.86,3593.35,3605.0,300.63773927
71,1545958800.0,3591.02,3609.92,3607.01,3594.16,312.11016105
72,1545955200.0,3586.18,3617.02,3589.89,3607.01,600.36136205
73,1545951600.0,3567.0,3593.58,3589.79,3589.89,481.42738302
74,1545948000.0,3575.0,3594.0,3586.5,3589.2,418.5634532
75,1545944400.0,3570.3,3604.49,3578.96,3586.5,740.98597355
76,1545940800.0,3569.01,3612.0,3608.03,3578.94,1036.931324
77,1545937200.0,3588.0,3736.52,3736.51,3608.29,2919.9392145
78,1545933600.0,3727.05,3750.82,3748.09,3736.52,692.29420258
79,1545930000.0,3740.0,3751.48,3749.0,3749.3,546.05678972
80,1545926400.0,3741.19,3768.69,3742.05,3749.0,739.99605253
81,1545922800.0,3723.35,3750.58,3748.03,3741.31,543.91139938
82,1545919200.0,3734.0,3756.67,3755.03,3748.03,460.68940076
83,1545915600.0,3742.51,3773.99,3746.71,3755.02,398.15213622
84,1545912000.0,3740.0,3754.68,3745.65,3746.72,161.64790265
85,1545908400.0,3714.31,3752.0,3726.12,3745.65,207.67275149
86,1545904800.0,3726.12,3766.11,3745.8,3726.12,383.83853727
87,1545901200.0,3725.93,3756.07,3730.17,3745.8,91.89166978
88,1545897600.0,3727.03,3759.99,3744.55,3730.17,221.97325096
89,1545894000.0,3727.25,3750.89,3740.89,3744.56,131.61637132
90,1545890400.0,3725.64,3745.0,3725.64,3740.88,150.28969965
91,1545886800.0,3700.0,3748.3,3747.0,3725.64,774.24696299
92,1545883200.0,3740.0,3755.03,3740.01,3746.98,243.46518622
93,1545879600.0,3734.0,3763.86,3763.86,3740.01,334.71514211
94,1545876000.0,3728.0,3764.0,3761.23,3763.86,607.33047488
95,1545872400.0,3760.51,3841.21,3809.01,3761.23,811.95572078
96,1545868800.0,3784.01,3810.0,3809.88,3809.01,333.64445452
97,1545865200.0,3792.64,3827.0,3814.51,3809.88,348.10548973
98,1545861600.0,3769.68,3829.91,3774.2,3814.61,573.89715928
99,1545858000.0,3745.0,3780.0,3765.68,3774.2,462.2808511
100,1545854400.0,3762.57,3809.05,3797.74,3767.57,344.35471264
101,1545850800.0,3755.0,3818.34,3755.0,3799.94,925.24115472
102,1545847200.0,3741.71,3763.0,3762.99,3755.0,274.56799534
103,1545843600.0,3738.01,3765.0,3754.64,3763.0,451.91545827
104,1545840000.0,3719.19,3768.08,3737.45,3752.92,781.25047949
105,1545836400.0,3700.25,3753.0,3711.5,3736.94,727.01218556
106,1545832800.0,3685.02,3767.91,3767.91,3713.38,1277.59584567
107,1545829200.0,3758.99,3784.08,3764.77,3769.1,198.09758745
108,1545825600.0,3743.31,3769.77,3751.69,3764.78,129.76068311
109,1545822000.0,3741.59,3759.0,3752.03,3751.07,84.83997054
110,1545818400.0,3725.0,3754.05,3734.08,3752.03,144.79409675
111,1545814800.0,3727.2,3764.68,3756.01,3734.09,138.70260487
112,1545811200.0,3738.43,3780.0,3779.99,3755.91,254.29005693
113,1545807600.0,3753.62,3801.68,3801.5,3779.99,376.91112375
114,1545804000.0,3780.01,3837.45,3831.99,3802.49,446.45427467
115,1545800400.0,3818.08,3837.45,3824.01,3830.73,213.46652156
116,1545796800.0,3817.1,3838.81,3837.01,3824.0,243.13631443
117,1545793200.0,3831.0,3842.94,3831.01,3837.01,267.36945451
118,1545786000.0,3773.0,3849.2,3773.01,3831.13,484.58720558
119,1545782400.0,3756.0,3784.99,3780.0,3773.01,260.99433132
120,1545778800.0,3735.0,3781.5,3767.5,3780.0,665.66188524
121,1545775200.0,3765.29,3815.0,3788.97,3767.49,379.96641943
122,1545771600.0,3766.44,3792.82,3779.21,3788.97,341.69318525
123,1545768000.0,3743.45,3814.49,3743.45,3779.21,819.49990635
124,1545764400.0,3724.78,3756.0,3736.0,3743.46,482.00048992
125,1545760800.0,3692.11,3742.48,3704.99,3736.0,387.35057918
126,1545757200.0,3688.01,3742.69,3742.69,3705.0,689.75356098
127,1545753600.0,3724.68,3760.0,3726.84,3742.69,264.08249686
128,1545750000.0,3675.86,3760.0,3747.59,3726.84,1065.47862374
129,1545746400.0,3725.53,3770.0,3758.09,3746.49,272.22115287
130,1545742800.0,3751.43,3788.96,3775.01,3757.03,266.40879197
131,1545739200.0,3738.1,3780.0,3759.0,3775.01,132.9662811
132,1545735600.0,3709.0,3780.0,3751.39,3763.13,365.50405527
133,1545732000.0,3745.0,3790.64,3784.05,3750.01,166.03742355
134,1545728400.0,3743.02,3790.59,3748.16,3783.58,211.5292914
135,1545724800.0,3736.6,3780.71,3766.35,3750.2,206.6139163
136,1545721200.0,3766.0,3816.86,3780.0,3766.35,279.69090488
137,1545717600.0,3756.11,3798.78,3791.14,3779.48,241.24419751
138,1545714000.0,3766.11,3799.53,3766.11,3791.66,456.54498981
139,1545710400.0,3731.04,3767.0,3734.36,3766.14,453.87681814
140,1545706800.0,3703.0,3835.0,3824.29,3732.24,1408.37280052
141,1545703200.0,3790.29,3849.99,3823.45,3824.27,716.95238712
142,1545699600.0,3810.0,3839.95,3820.0,3824.45,558.85586403
143,1545696000.0,3786.52,4045.41,4034.0,3820.0,3039.44844995
144,1545692400.0,4025.0,4065.0,4057.77,4034.0,421.14302188
145,1545688800.0,4049.0,4075.53,4063.0,4057.78,468.10603266
146,1545685200.0,4022.39,4069.67,4028.01,4062.99,633.10237099
147,1545681600.0,4016.4,4046.0,4028.96,4028.98,431.67523769
148,1545678000.0,3981.01,4057.46,4057.46,4028.95,1196.11623388
149,1545674400.0,4041.45,4089.0,4080.0,4056.0,934.32090729
150,1545670800.0,4072.04,4099.0,4085.01,4080.0,922.74931071
151,1545667200.0,4023.1,4090.85,4060.3,4085.01,1290.2129006
152,1545663600.0,4055.0,4239.37,4205.0,4060.3,1819.18817789
153,1545660000.0,4132.0,4219.63,4151.29,4205.0,864.70649689
154,1545656400.0,4119.45,4159.79,4119.45,4151.28,381.65033281
155,1545652800.0,4115.0,4137.5,4135.64,4119.44,294.8579375
156,1545649200.0,4120.05,4147.44,4125.86,4136.37,205.30080598
157,1545645600.0,4102.93,4203.78,4198.51,4125.87,783.43606704
158,1545642000.0,4179.34,4213.12,4196.87,4198.6,437.88640234
159,1545638400.0,4187.2,4213.96,4190.3,4197.76,674.67050131
160,1545634800.0,4184.0,4206.32,4189.26,4190.3,258.29151513
161,1545631200.0,4163.0,4228.89,4211.0,4189.26,857.33351739
162,1545627600.0,4170.79,4236.32,4170.8,4211.01,984.34931928
163,1545624000.0,4159.71,4175.01,4174.88,4170.8,353.6041168
164,1545620400.0,4160.28,4188.45,4167.01,4174.23,536.27052872
165,1545616800.0,4157.28,4197.0,4185.0,4167.87,775.44804449
166,1545613200.0,4151.0,4203.91,4183.16,4185.01,1198.08519677
167,1545609600.0,3944.92,4215.0,3944.92,4183.15,2991.13691665
168,1545606000.0,3928.14,3954.6,3948.51,3944.93,331.91645389
169,1545602400.0,3903.6,3951.27,3951.27,3949.98,598.69914939
170,1545598800.0,3945.08,3974.0,3960.0,3951.27,255.96641189
171,1545595200.0,3930.0,3960.01,3957.77,3960.01,482.39597312
172,1545591600.0,3950.0,3982.0,3981.99,3957.75,268.03183519
173,1545588000.0,3950.5,3995.33,3961.96,3981.98,378.06440652
174,1545584400.0,3936.13,3967.24,3959.39,3961.97,329.8242831
175,1545580800.0,3914.86,3970.0,3929.62,3959.39,779.17674561
176,1545577200.0,3908.94,3970.0,3969.99,3929.64,670.81754331
177,1545573600.0,3969.99,4014.12,4014.12,3969.99,304.67794112
178,1545570000.0,4005.3,4024.0,4007.99,4013.96,134.61065744
179,1545566400.0,4000.0,4032.0,4016.14,4007.99,254.5892225
180,1545562800.0,4010.49,4035.0,4032.93,4016.14,140.33751407
181,1545559200.0,3970.65,4050.0,3989.99,4033.18,299.3694535
182,1545555600.0,3977.4,4000.0,3983.14,3990.0,136.83300776
183,1545552000.0,3973.03,3990.0,3975.49,3983.15,204.3109474
184,1545548400.0,3954.95,3994.91,3994.91,3975.5,316.60634853
185,1545544800.0,3991.4,4010.0,4004.89,3994.91,194.86376067
186,1545541200.0,3982.0,4017.49,3997.01,4004.88,343.16748627
187,1545537600.0,3992.44,4025.73,4010.0,3997.0,448.0782174
188,1545534000.0,3973.0,4035.32,3979.07,4010.01,773.61447756
189,1545530400.0,3963.3,3996.41,3990.0,3979.88,391.71980931
190,1545526800.0,3972.5,4022.37,3990.95,3990.0,1251.12776789
191,1545523200.0,3960.0,4003.98,3981.24,3990.95,993.65769736
192,1545519600.0,3865.0,4005.0,3865.01,3980.46,1959.92918897
193,1545516000.0,3846.81,3882.63,3882.63,3865.01,452.69352911
194,1545512400.0,3882.59,3910.0,3890.0,3884.0,413.29501505
195,1545508800.0,3880.0,3918.78,3890.71,3890.0,442.05635239
196,1545505200.0,3852.02,3900.04,3860.13,3890.71,502.90482792
197,1545501600.0,3845.48,3880.59,3849.58,3860.13,269.45420964
198,1545498000.0,3831.0,3854.96,3850.89,3850.3,353.81069093
199,1545494400.0,3809.18,3884.9,3834.81,3850.05,749.71292177
200,1545490800.0,3816.07,3845.0,3830.02,3834.81,311.75077993
201,1545487200.0,3793.0,3835.0,3830.1,3832.97,284.23189483
202,1545483600.0,3822.0,3850.2,3833.75,3830.11,239.62213719
203,1545480000.0,3818.99,3892.41,3878.44,3832.16,431.73404883
204,1545476400.0,3868.0,3904.98,3903.36,3878.44,177.33401462
205,1545472800.0,3893.6,3926.48,3926.48,3903.99,247.82861028
206,1545469200.0,3837.66,3927.76,3837.67,3925.79,511.77584203
207,1545465600.0,3826.17,3855.98,3840.01,3837.67,149.42644952
208,1545462000.0,3819.66,3847.95,3828.4,3840.01,237.21488915
209,1545458400.0,3820.5,3841.0,3821.01,3829.27,178.08332062
210,1545454800.0,3790.16,3823.15,3805.92,3821.01,288.43685445
211,1545451200.0,3790.77,3834.26,3822.91,3805.92,386.27297798
212,1545447600.0,3821.5,3842.45,3842.45,3823.43,190.45271666
213,1545444000.0,3808.01,3842.83,3824.01,3842.5,356.43214914
214,1545440400.0,3808.01,3838.71,3838.71,3824.01,432.06501084
215,1545436800.0,3828.47,3862.0,3839.26,3838.71,336.24918412
216,1545433200.0,3807.5,3855.0,3825.51,3839.06,428.55203107
217,1545429600.0,3814.4,3861.13,3848.12,3825.51,653.09079588
218,1545426000.0,3780.67,3866.0,3794.0,3848.12,857.09376397
219,1545422400.0,3775.0,3833.93,3816.06,3794.0,1428.03986607
220,1545418800.0,3795.0,3955.0,3938.16,3816.07,2013.03834836
221,1545415200.0,3899.38,3950.0,3943.51,3938.16,1239.9373886
222,1545411600.0,3927.91,3988.59,3942.22,3943.5,1080.15674547
223,1545408000.0,3922.0,4000.0,3970.0,3940.01,1533.42789093
224,1545404400.0,3958.69,4033.04,4029.27,3970.01,841.89428401
225,1545400800.0,4006.66,4063.01,4038.48,4029.27,1142.32512229
226,1545397200.0,4015.0,4076.88,4036.13,4038.49,584.22224447
227,1545393600.0,3976.88,4098.54,4019.97,4036.13,757.07361463
228,1545390000.0,3991.38,4040.25,4011.47,4019.97,442.49792652
229,1545386400.0,3955.57,4021.21,3979.34,4011.5,355.18372659
230,1545382800.0,3965.02,4039.91,4038.01,3979.33,647.05275139
231,1545379200.0,4011.12,4070.0,4013.0,4038.01,732.41249618
232,1545375600.0,3961.39,4013.0,4000.01,4013.0,441.40548658
233,1545372000.0,3938.66,4022.13,3939.36,4000.01,552.31225495
234,1545368400.0,3896.09,4028.95,4020.4,3942.06,1340.28668929
235,1545364800.0,4002.97,4050.0,4047.0,4020.4,450.89352835
236,1545361200.0,3980.0,4050.0,4039.45,4046.01,931.53559418
237,1545357600.0,4001.0,4154.0,4131.99,4039.92,2087.46905289
238,1545354000.0,4028.03,4162.27,4059.01,4132.0,2015.93557682
239,1545350400.0,4017.65,4075.33,4075.33,4059.41,941.02544577
0,1547078400.0,4002.66,4025.0,4004.13,4025.0,412.84956419
1,1547074800.0,4000.0,4014.93,4006.79,4004.12,303.29767657
2,1547071200.0,4001.49,4014.2,4004.0,4006.59,342.33974243
3,1547067600.0,3995.0,4025.9,4009.48,4004.0,746.47605917
4,1547064000.0,4000.0,4014.48,4013.0,4008.52,500.30512313
5,1547060400.0,4003.08,4013.0,4007.01,4013.0,329.90237291
6,1547056800.0,4000.0,4008.92,4002.93,4007.01,397.92137312
7,1547053200.0,3993.5,4005.0,4000.0,4002.92,433.49717323
8,1547049600.0,3990.0,4009.0,3990.01,3999.99,510.14473475
9,1547046000.0,3984.92,4005.0,3993.0,3990.01,600.75996923
10,1547042400.0,3978.0,4010.96,4009.29,3993.0,463.8783639
11,1547038800.0,3993.09,4012.0,4011.88,4009.28,452.91482857
12,1547035200.0,3981.55,4029.01,4029.01,4011.89,678.50584473
13,1547031600.0,4016.04,4042.2,4018.06,4029.0,517.86310067
14,1547028000.0,4010.05,4022.9,4014.14,4019.17,184.90784315
15,1547024400.0,4010.43,4028.99,4017.01,4015.33,275.95433794
16,1547020800.0,4004.01,4021.97,4016.5,4017.0,335.22480253
17,1547017200.0,4016.49,4027.5,4017.7,4016.5,184.92254254
18,1547013600.0,4011.0,4019.67,4019.67,4017.91,210.27711149
19,1547010000.0,4015.0,4032.02,4029.01,4019.67,240.59179708
20,1547006400.0,4019.42,4035.0,4019.43,4029.01,421.22934803
21,1547002800.0,4014.94,4026.89,4016.58,4019.43,353.70332464
22,1546999200.0,4014.84,4028.0,4016.51,4016.57,521.61367202
23,1546995600.0,3980.0,4024.99,3988.38,4016.52,857.63434835
24,1546992000.0,3962.12,4000.63,3993.85,3988.38,840.26261565
25,1546988400.0,3990.0,4003.75,4001.05,3993.86,510.18065285
26,1546984800.0,3991.03,4001.35,3999.85,4001.05,377.94932367
27,1546981200.0,3998.17,4012.98,4006.17,3999.85,507.20836587
28,1546977600.0,4006.16,4020.02,4013.47,4006.17,404.21668571
29,1546974000.0,3994.6,4022.0,4003.26,4013.46,661.18024964
30,1546970400.0,3991.03,4012.99,4003.09,4003.26,607.25157133
31,1546966800.0,4003.08,4019.0,4007.6,4003.08,479.7228378
32,1546963200.0,3986.01,4041.0,4034.99,4007.6,1370.45297613
33,1546959600.0,4001.59,4114.8,4053.36,4034.99,2339.81280079
34,1546956000.0,4050.0,4065.0,4064.48,4053.37,634.11880553
35,1546952400.0,4025.89,4069.0,4025.89,4064.48,753.5946611
36,1546948800.0,4023.08,4036.5,4036.5,4025.88,292.35815421
37,1546945200.0,3993.44,4049.99,4008.26,4036.5,655.22934174
38,1546941600.0,3994.08,4009.0,4004.27,4008.26,280.85465182
39,1546938000.0,3990.41,4009.17,3996.35,4004.27,341.90845904
40,1546934400.0,3979.28,4007.99,3981.34,3996.35,348.04452705
41,1546930800.0,3979.53,3993.58,3986.9,3981.35,257.40196506
42,1546927200.0,3965.99,3986.9,3976.99,3986.9,215.23360481
43,1546923600.0,3975.0,3980.99,3980.72,3976.99,263.72735888
44,1546920000.0,3974.32,3984.98,3982.13,3980.72,349.01478155
45,1546916400.0,3979.64,3990.0,3984.24,3982.13,303.79553082
46,1546912800.0,3943.36,4003.08,3998.94,3984.23,1169.7521022
47,1546909200.0,3998.48,4013.89,4013.87,3998.95,355.34366151
48,1546905600.0,4005.97,4020.0,4005.97,4013.87,481.04338472
49,1546902000.0,3982.41,4006.1,3996.71,4006.01,417.01827891
50,1546898400.0,3990.01,4006.57,4006.56,3996.7,371.17246461
51,1546894800.0,4000.24,4018.3,4006.73,4006.57,467.02990842
52,1546891200.0,4000.0,4025.0,4024.0,4006.72,798.3239977
53,1546887600.0,4015.0,4024.0,4015.55,4024.0,390.12399642
54,1546884000.0,4011.77,4029.52,4016.0,4015.56,520.29569404
55,1546880400.0,3976.05,4026.0,4020.01,4013.93,744.82406042
56,1546876800.0,4008.0,4025.0,4010.71,4020.01,380.38221078
57,1546873200.0,4004.0,4034.84,4027.01,4010.54,466.65603446
58,1546869600.0,4017.99,4036.0,4021.38,4027.0,695.07208251
59,1546866000.0,3998.71,4023.58,3998.71,4021.38,221.27618408
60,1546862400.0,3998.11,4022.52,4018.92,3998.11,147.32482638
61,1546858800.0,4008.0,4020.0,4008.99,4018.92,95.98331991
62,1546855200.0,3995.21,4052.92,3996.25,4009.0,590.19034457
63,1546851600.0,3968.79,4049.53,4046.44,3997.53,1220.95819875
64,1546848000.0,4035.0,4053.03,4036.0,4047.77,171.27946518
65,1546844400.0,4031.9,4036.9,4034.16,4036.0,121.66597978
66,1546840800.0,4030.0,4043.93,4040.0,4034.16,155.8067004
67,1546837200.0,4026.0,4040.0,4030.63,4040.0,159.49650461
68,1546833600.0,4030.0,4040.0,4037.9,4030.94,190.26898467
69,1546830000.0,4028.21,4039.97,4030.0,4038.39,249.09384301
70,1546826400.0,4020.0,4036.26,4034.24,4029.99,460.14386512
71,1546822800.0,4020.9,4053.0,4052.98,4034.28,468.95149746
72,1546819200.0,4040.98,4070.0,4040.98,4052.93,470.32694262
73,1546815600.0,4026.83,4063.0,4026.84,4040.99,801.95007855
74,1546812000.0,4022.5,4043.0,4030.4,4027.06,329.65443469
75,1546808400.0,4023.0,4041.52,4036.99,4030.4,483.28730695
76,1546804800.0,4030.06,4060.0,4053.0,4036.99,505.79255271
77,1546801200.0,4046.59,4060.07,4046.59,4053.0,675.26650005
78,1546797600.0,4033.46,4079.04,4062.52,4046.6,1028.75744382
79,1546794000.0,3833.75,4088.0,3833.76,4062.52,3289.45572111
80,1546790400.0,3825.58,3835.0,3827.01,3833.76,172.45976323
81,1546786800.0,3818.86,3836.0,3818.87,3827.0,228.74564327
82,1546783200.0,3811.99,3818.95,3816.36,3818.87,124.56640009
83,1546779600.0,3810.0,3824.69,3810.59,3816.37,127.6508025
84,1546776000.0,3805.14,3835.11,3830.0,3810.59,170.21518139
85,1546772400.0,3814.49,3835.0,3821.17,3830.0,223.68573973
86,1546768800.0,3795.94,3832.16,3800.01,3821.16,154.60074652
87,1546765200.0,3793.77,3800.02,3793.78,3800.01,62.67822242
88,1546761600.0,3787.0,3795.4,3788.9,3793.78,89.79890471
89,1546758000.0,3786.0,3799.34,3798.1,3788.9,109.72774518
90,1546754400.0,3795.31,3801.96,3800.01,3797.9,94.19289403
91,1546750800.0,3795.01,3806.55,3796.69,3800.01,132.33993454
92,1546747200.0,3785.56,3800.38,3797.04,3796.26,189.22583126
93,1546743600.0,3792.5,3801.0,3792.5,3797.06,141.59356789
94,1546740000.0,3756.01,3794.0,3790.11,3792.5,476.57893553
95,1546736400.0,3790.0,3806.0,3804.94,3790.11,175.94241828
96,1546732800.0,3790.0,3805.0,3799.99,3804.99,269.28690473
97,1546729200.0,3790.37,3809.0,3809.0,3798.62,238.68473179
98,1546725600.0,3775.0,3838.0,3838.0,3809.0,771.08339053
99,1546722000.0,3831.31,3839.8,3835.01,3838.0,226.32684149
100,1546718400.0,3824.23,3845.16,3845.16,3835.01,414.07185057
101,1546714800.0,3838.19,3853.83,3843.78,3845.16,348.57307813
102,1546711200.0,3830.88,3849.83,3835.01,3843.17,302.72531339
103,1546707600.0,3831.0,3842.84,3835.43,3835.01,208.66094735
104,1546704000.0,3819.77,3840.0,3829.01,3835.43,460.97130312
105,1546700400.0,3826.17,3850.49,3828.6,3828.0,518.03715111
106,1546696800.0,3823.09,3831.54,3828.49,3828.6,191.95883154
107,1546693200.0,3825.0,3839.95,3839.7,3828.48,146.27812421
108,1546689600.0,3835.47,3845.0,3835.47,3839.97,56.30071301
109,1546686000.0,3826.13,3848.71,3827.15,3835.47,131.47827391
110,1546682400.0,3813.79,3830.92,3830.43,3827.14,127.05453525
111,1546678800.0,3825.16,3834.25,3830.83,3830.43,56.72940115
112,1546675200.0,3822.84,3836.03,3822.84,3830.83,54.35182683
113,1546671600.0,3820.66,3835.0,3832.0,3822.84,112.20576019
114,1546668000.0,3827.41,3859.75,3859.75,3832.0,277.76154158
115,1546664400.0,3845.0,3861.36,3845.0,3859.75,243.54828398
116,1546660800.0,3842.0,3850.0,3844.41,3845.01,186.08885449
117,1546657200.0,3835.55,3848.01,3842.98,3844.41,165.04367188
118,1546653600.0,3837.0,3850.0,3842.25,3842.98,291.15387827
119,1546650000.0,3830.12,3869.36,3848.0,3840.66,394.64951485
120,1546646400.0,3820.81,3874.12,3820.82,3847.99,527.26993139
121,1546642800.0,3820.0,3832.47,3826.56,3820.82,227.83595031
122,1546639200.0,3816.87,3844.0,3834.18,3826.57,372.62034877
123,1546635600.0,3784.36,3849.0,3784.45,3834.2,942.41097225
124,1546632000.0,3756.4,3810.0,3761.01,3785.96,1407.09804599
125,1546628400.0,3755.01,3765.8,3755.37,3761.0,256.60010212
126,1546624800.0,3755.0,3770.82,3770.81,3755.07,356.28134982
127,1546621200.0,3763.0,3772.57,3770.0,3770.82,244.96902914
128,1546617600.0,3745.0,3774.26,3750.49,3770.0,456.28894756
129,1546614000.0,3740.0,3752.9,3748.01,3750.81,335.44468721
